Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Poland,POL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.0598435456812,97.0543145082209,97.0487432296809,97.0431172214554,97.0375459316969,97.3688652986716,97.7014984126631,98.0349782812088,98.369956355167,98.7063715197689,99.044270773692,99.3838489263744,99.7246825407346
Poland,POL,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,40.7,..,..,..,..,36,..,..,..,..,31.9,31.3,30.6,30,29.2,28.6,28,..
Portugal,PRT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.1405309254684,..,..,..,..,10.0845941177836,..,..,..,..,10.1236926240404,..,..,..,..,10.4497082295253,..,..,..,..,10.0768869309899,10.3550126282855,9.48480279892085,9.432044129311,8.78479288950989,8.8232834347333,8.05276368617927,8.16075224791735
Portugal,PRT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,..,..,..,..,..,12.3,..
Portugal,PRT,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,93.4407590941971,93.5757815655408,93.7097959329281,93.8441022410614,93.9787000942709,94.1133459096242,94.248340307529,94.3834994116967,94.5188823014017,94.6543017415268,94.7899401818353,94.9257331809752,95.061615650833,95.1712250867503,95.2378027872312,95.273407376233,95.308646855873,95.3119078396189
Portugal,PRT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,98.5430382490037,98.6453421478003,98.7479205051993,98.8507914361566,98.9539542417934,99.057400046164,99.1611366960432,99.2651566421728,99.3694605120273,99.4740379145443,99.5788949993712,99.6840268686051,99.789427700476,99.8682469100247,99.903179969298,99.9046874999989,99.9061840414804,99.9076602092441
Portugal,PRT,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,25.9,..,..,..,..,24.8,..,..,..,..,23.7,23.5,23.3,23.1,23,22.9,22.7,..
Post-demographic dividend,PST,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.5543560883467,..,..,..,..,14.8763345749689,..,..,..,..,14.4856086757422,..,..,..,..,14.3899980736689,..,..,..,..,14.1712804763634,14.413605381796,13.3591083649598,13.1314129035752,12.4348043763668,12.5336801864941,11.6011612524752,11.5937622894589
Post-demographic dividend,PST,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2083277347101,..,..,..,..,..,10.0413086862836,..
Post-demographic dividend,PST,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,93.6402093349959,93.7602970373377,94.1229765304106,95.7886844322733,96.0609847377079,96.3371756033455,96.6069653122801,96.8679351887979,97.1241070254412,97.3741386020232,97.6091392359155,97.8149405180574,97.9045378498945,98.0019726648424,98.0924153236824,98.1465786771764
Post-demographic dividend,PST,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.2752226584207,99.2917896554643,99.2586732162532,99.2678771776033,99.2447570288466,99.2242309222817,99.2149992742396,99.2110766655026,99.207413503474,99.2033625179665,99.1991964331987,99.1940949075342,99.1889952315441,99.1963415024093,99.190724383284,99.2111960300315,99.2314734159573,99.2503172698437
Post-demographic dividend,PST,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,33.7804286649143,..,..,..,..,30.4271449780868,..,..,..,..,27.4880364306436,26.9591170925622,26.484280567363,25.949935725193,25.4617463681301,24.9877794721454,24.5131220224532,..
Pre-demographic dividend,PRE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,49.0825945498681,..,..,..,..,48.1118150224539,..,..,..,..,47.5630465107923,..,..,..,..,44.3752287830645,..,..,..,..,42.3313164918602,42.3823399437684,44.0910137137043,41.550332669238,40.5401636999298,50.2608891658362,48.3808146976644,48.6355725781706
Pre-demographic dividend,PRE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8898890929268,..,..,..,..,..,5.99514925776025,..
Pre-demographic dividend,PRE,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.7767326962884,18.0135675470538,17.9508397016645,17.6790446199471,17.772356341529,19.9558502324647,20.0705403912977,29.2617115064372,29.5203593788355,29.6511479911985,29.8259634089456
Pre-demographic dividend,PRE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,44.8236596260053,45.6091537237025,46.55959148858,47.5058397906492,48.4692012259289,49.5083682732054,50.5438697535913,51.5642447463557,52.624334625915,53.6896974171923,54.7634668079741,55.6533950632468,56.7198506043115,57.7960837769272,58.8696285373368,59.9384554139525,60.9930921455814,62.0841188464926
Pre-demographic dividend,PRE,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.2381912599283,..,..,..,..,8.23342156655124,..,..,..,..,10.4360023979884,..,..,..,..,10.3999261914406,..,..,..,..,10.3725485093891,10.5794061082171,9.96624444983323,9.70375413608891,9.08922771683943,8.92091028712799,8.34287125794032,8.34903333944518
Puerto Rico,PRI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,75.0136267057149,75.0165656178364,75.0195045299578,75.0224434420793,75.0253823542008,75.0283212663223,75.0312601784437,75.0341990905652,75.0371380026867,77.6754955125552,80.3140594524811,82.9528298224628,85.591806622502,88.2309898525968,90.8703795127483,93.5099756029572,94.0864383996155,94.084972555032
Puerto Rico,PRI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,97.0601454602591,97.0639481191963,97.0677507781335,97.0715534370707,97.0753560960079,97.0791587549451,97.0829614138823,97.0867640728195,97.0905667317568,97.094369390694,97.0981720496312,97.1019747085684,97.1057773675056,97.1095800264428,97.11338268538,97.1171853443172,97.1209880032544,97.1247906621916
Puerto Rico,PRI,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,91.6363886567687,..,..,..,..,89.993499597541,..,..,..,..,83.5353280608455,..,..,..,..,85.3264686250963,..,..,..,..,84.1229023471251,81.2730055002605,89.2469712776012,88.8905150284335,78.8328403496723,94.4038911899951,88.222446516612,91.1873279323164
Qatar,QAT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,..,..,..,..,..,2,..
Qatar,QAT,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.5403980672042,96.4807961344083,96.4211942016125,96.3615922688167,96.3019903360208,96.242388403225,96.1827864704292
Qatar,QAT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,99.9383002766089,99.8766005532177,99.8149008298266,99.7532011064355,99.6915013830444,99.6298016596532,99.5681019362621
Qatar,QAT,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,16.5,..,..,..,..,17.4,..,..,..,..,20.1,20.3,20.2,20.3,20.4,20.4,20.6,..
Romania,ROU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.3192636708037,..,..,..,..,18.5724150135456,..,..,..,..,17.6967403883824,..,..,..,..,17.1577761105048,..,..,..,..,17.0621474915671,17.6367546388193,16.3158453881701,15.3693093546066,15.0064954603087,15.4335552567127,14.5370628442541,14.6113401886611
Romania,ROU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,..,..,..,..,..,12.7,..
Romania,ROU,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,81.6520212092068,81.6089990626933,81.5886203299336,81.6259813362729,81.6630581663795,81.7001366851193,81.737213531473,81.7742914157845,81.8113694831377,81.8484466610541,81.8855228855392,81.9226015430652,81.9265635809849,81.9160914763837,81.9056204823937,81.9019402534997,81.9056200936291,81.9158094955324
Romania,ROU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Romania,ROU,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,39.6,..,..,..,..,36,..,..,..,..,32.8,32.3,31.7,31.1,30.6,30.1,29.7,..
Russian Federation,RUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.2233466140548,..,..,..,..,19.8733334784193,..,..,..,..,19.0540371000316,..,..,..,..,18.9952172816721,..,..,..,..,19.4803109794762,19.1915108278417,18.3043384127269,17.795070551186,16.5821629520409,17.019191199828,16.2198897101318,16.1602238064949
Russian Federation,RUS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8,..,..,..,..,..,11.7,..
Russian Federation,RUS,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,74.5691521694555,74.5679205478034,74.6422676867737,74.7278194091787,74.817063165475,74.9060362130057,74.99474065285,75.0831735657377,75.1713372927622,75.2589449123581,75.3465665585475,75.4339245686345,75.5248547351005,75.6189685716634,75.7166788872748,75.8173279208514,75.9210530562381,76.0277343475133
Russian Federation,RUS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,95.0294795903507,95.0289261392456,95.1535097917258,95.2829053447894,95.4135939575996,95.5438425628914,95.6736519889825,95.8030210683995,95.9319525674368,96.0603423855641,96.1883937197778,96.3160112873989,96.4443677147161,96.5731889762875,96.7024237719017,96.8317209307638,96.9609505826954,97.089911200025
Russian Federation,RUS,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,42.8,..,..,..,..,41.5,..,..,..,..,40.3,40.2,40.1,39.8,39.7,39.5,39.3,..
Rwanda,RWA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,45.5270129936232,..,..,..,..,44.0549161388168,..,..,..,..,43.4816891203054,..,..,..,..,42.6911842516644,..,..,..,..,41.4409119192597,42.6809593723863,44.5608962410599,44.4115850805418,42.2114874390308,42.6144897076476,42.8438020857142,43.2102171630293
Rwanda,RWA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3,..,..,..,..,..,9,..
Rwanda,RWA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,1.24109,1.49183,1.74969,2.00171,2.25769,2.5194,2.78717,3.06128,3.34191,3.62712,3.91712,4.2117,4.5105,4.81364,4.03318348168086,4.22606346904445,4.42065966873118,4.61727834496984
Rwanda,RWA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,45.4385610061748,46.3630721578126,47.3043750869688,48.0049768173897,48.6724654570928,49.3434113315044,50.0181106193898,50.6959709680682,51.3772896042336,52.0623621535931,52.7505958050337,53.442287974504,54.1377330902001,54.8363394045262,55.543141400609,56.2584356263478,56.9816187035183,57.7132785349129
Rwanda,RWA,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,17.8,..,..,..,..,15.7,..,..,..,..,13.9,13.7,13.3,13.1,12.8,12.5,12.3,..
Samoa,WSM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.3112500592923,..,..,..,..,14.2969883604602,..,..,..,..,14.3204704441505,..,..,..,..,14.2054580669209,..,..,..,..,14.2880939379602,14.6930960894409,13.6278823870368,13.3825220845194,12.6435599879878,12.3217957167303,11.3662982193006,11.5480270054414
Samoa,WSM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,2.5,..
Samoa,WSM,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,57.06662748293,57.063920903745,57.0676996625386,57.0749178568724,57.0820803434591,57.2374957687555,57.3909741048543,57.5424677457625,57.6920607190962,57.8398362041872,57.9858287513096,58.1300628699566,58.2725173735871,58.4130888929153,58.5517942389918,58.6886413324073,58.7722090229256,58.8211063788758
Samoa,WSM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,91.910038966628,91.9077290957428,91.9109551189546,91.9171084486211,91.9232170657358,92.1708458329415,92.4153270880109,92.6566770699338,93.1793453089171,93.7202846426312,94.2601151397008,94.7988346348121,95.3361675707695,95.8720598149635,96.4066724988525,96.8984805223574,97.3036457162607,97.3825952409797
Samoa,WSM,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,45.1,..,..,..,..,38.5,..,..,..,..,33,32,31,30.2,29.4,28.5,27.7,..
San Marino,SMR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
San Marino,SMR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
San Marino,SMR,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.4490444560876,..,..,..,..,30.3145160152831,..,..,..,..,30.3119009909877,..,..,..,..,29.3343945798637,..,..,..,..,27.1266211061715,27.8602440163351,25.9158433729757,27.6588166567707,27.8623018944269,28.4320935154221,28.6665385958683,28.5395843568146
Sao Tome and Principe,STP,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.3,..,..,..,..,..,6.8,..
Sao Tome and Principe,STP,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.17514,42.11761,42.0624,42.00952,41.5685946440271,41.4888131258905,41.4125989176851,41.3398746181137
Sao Tome and Principe,STP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,64.8948778125004,66.0793248440723,67.2968526526663,68.523216002574,69.7536375444188,70.9871071670478,72.2239695467784,73.4640823290625,74.7072953580806,75.9530209683606,77.2015934233985,78.4526646473477,79.706354292038,80.9590555795274,82.2114360892891,83.4634853577655,84.2008445901576,84.2901599294684
Sao Tome and Principe,STP,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,70.573068567725,..,..,..,..,72.5849409378208,..,..,..,..,79.0755260032832,..,..,..,..,76.4224444669697,..,..,..,..,81.6991820825621,82.4190319131165,85.5133031126929,83.6309922296027,75.6084406242497,97.4322890015585,84.4657750507762,87.9454466778152
Saudi Arabia,SAU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,..,..,..,0.2,..
Saudi Arabia,SAU,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,97.3896560145038,97.3896560145038,97.3896560145038,97.5663671673308,97.7430783201578,97.9197894729849,98.0965006258119,98.2732117786389,98.4499229314659,98.626634084293,98.80334523712,98.980056389947,99.156767542774,99.333478695601,99.510189848428,99.686901001255,99.863612154082,100
Saudi Arabia,SAU,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,14.5,..,..,..,..,14.6,..,..,..,..,15.1,15.3,15.2,15.3,15.5,15.6,15.6,..
Senegal,SEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,41.0165028352281,..,..,..,..,41.7080783412962,..,..,..,..,41.3530458515774,..,..,..,..,35.5450600667049,..,..,..,..,34.9853839468251,35.9353995164773,36.1677559631685,34.0182248963568,36.8268377611949,44.3408007163737,38.6949465453589,40.6958258953758
Senegal,SEN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,0.7,..
Senegal,SEN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.14748,15.17222,15.19889,15.22749,15.25802,15.29062,15.32501,15.3616,15.4,23.7128883411135,23.8543390951893,23.9984469009461,24.1458760766427
Senegal,SEN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,59.9197051964712,61.041803950487,62.1698087524231,63.370710125574,64.6241414045148,65.8754796128771,67.1253143561153,68.3729458882029,69.6181083126459,70.8601811586543,72.0996206610342,73.3357904012501,74.5681113389012,75.7966535319257,77.0211445168698,78.2433412977891,79.4623153357889,80.6778538672375
Senegal,SEN,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,10.9,..,..,..,..,9.9,..,..,..,..,9,8.8,8.7,8.5,8.4,8.3,8.2,..
Serbia,SRB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,31.4151643715138,..,..,..,..,29.7929544206247,..,..,..,..,29.2239703098701,..,..,..,..,29.6854174901905,..,..,..,..,29.1005889856314,31.0340277616719,28.5847483987261,27.4307859103552,26.4920725503352,26.9543778931131,24.7806216220559,24.7263581904237
Serbia,SRB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.7,..,..,..,..,..,11.1,..
Serbia,SRB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.71656,97.71736,97.71751,97.71766,97.71781,97.71796,97.7181,97.7183,97.7189336095414,..,..,..
Serbia,SRB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,74.4937324140698,74.5122351890917,74.5307289085567,74.5490632445245,74.5676867913026,74.5860016820515,74.6043066977449,74.6227518547132,74.6410369376793,74.6593136432385,74.6774278145268,74.695686630522,74.7018102139347,74.7037430490918,74.7058201045304,74.7077384569753,74.7098016538967,74.729544804735
Serbia,SRB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,94.7410771521612,94.7143343228284,94.6875992050121,94.6609064243307,94.6341526547896,93.8749381309468,93.1154044607136,92.3555132117385,91.5953407229535,90.8348494899203,90.074080778446,89.3129575178944,88.5551996126907,87.7986653954535,87.0420660532462,86.2854920185694,85.5288502031216,85.5221162874491
Serbia,SRB,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,48.7,..,..,..,..,45.3,..,..,..,..,42.1,41.7,40.9,40.4,40,39.4,38.9,..
Seychelles,SYC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.7973600129121,..,..,..,..,21.7683746118426,..,..,..,..,21.6475202829498,..,..,..,..,21.7730100283116,..,..,..,..,21.0912680420024,21.6103580524095,21.4953351062009,20.969736916773,20.9705174735211,20.0535949646053,20.4038244614002,20.1786493605547
Seychelles,SYC,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.3,..,..,..,..,..,12,..
Seychelles,SYC,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,93.20035162793,93.4575652500801,93.7147788722301,93.9719924943801,94.2292061165301,94.4864197386801,94.7436333608301,95.0008469829802,95.2580606051301,95.5152742272802,95.7724878494301,96.0297014715802,96.2297279179048,96.2393949614314,96.2490125588016,96.2490125588016,96.2490125588016,96.2490125588016
Seychelles,SYC,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,25.1,..,..,..,..,23.9,..,..,..,..,22.9,22.7,22.5,22.3,21.9,21.7,21.5,..
Sierra Leone,SLE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.7326476311265,..,..,..,..,20.1393838163204,..,..,..,..,20.5068703324924,..,..,..,..,19.3125096777975,..,..,..,..,18.5288884050947,18.7431558075717,20.1012941730483,18.4356667921992,17.6982322246576,22.5285979320816,21.3439323254655,21.6259466795766
Sierra Leone,SLE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,5.7,..
